SNIPPET: 0007
hour	I-TIME
.	O
It	O
was	O
quenched	B-WORKUP
with	O
water	B-OTHER_COMPOUND
and	O
diluted	B-WORKUP
in	O
EtOAc	B-OTHER_COMPOUND
.	O
The	O
aqueous	O
layer	O
was	O
extracted	B-WORKUP
with	O
EtOAc	B-OTHER_COMPOUND
.	O
The	O
combined	O
organic	O
layer	O
was	O
washed	B-WORKUP
with	O
brine	B-OTHER_COMPOUND
,	O
dried	B-WORKUP
over	O
Na2SO4	B-OTHER_COMPOUND
,	O
filtered	O
,	O
and	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
residue	O
was	O
purified	B-WORKUP
by	O
silica	B-OTHER_COMPOUND
gel	I-OTHER_COMPOUND
chromatography	O
(	O
10-100	O
%	O
EtOAc	B-OTHER_COMPOUND
in	O
heptane	B-OTHER_COMPOUND
)	O
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
(	O
1.74	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
74%	B-YIELD_PERCENT
yield	O
)	O
.	O
SNIPPET: 0018
Example	O
15	B-EXAMPLE_LABEL
To	O
a	O
suspension	O
of	O
6-(2-aminothiazol-4-yl)-3,4-dihydroquinolin-2(1H)-one	B-STARTING_MATERIAL
(	O
0.100	O
g	O
,	O
0.408	O
mmol	O
)	O
and	O
5-thiazole	B-STARTING_MATERIAL
carboxylic	I-STARTING_MATERIAL
acid	I-STARTING_MATERIAL
(	O
0.058	O
g	O
,	O
0.448	O
mmol	O
)	O
,	O
and	O
pyridine	B-REAGENT_CATALYST
(	O
0.15	O
mL	O
,	O
1.832	O
mmol	O
)	O
in	O
acetonitrile	B-SOLVENT
(	O
4	O
mL	O
)	O
in	O
a	O
sealed	O
tube	O
was	O
added	B-REACTION_STEP
propylphosphonic	B-REAGENT_CATALYST
anhydride	I-REAGENT_CATALYST
solution	O
(	O
50	O
wt	O
%	O
in	O
ethyl	B-SOLVENT
acetate	I-SOLVENT
,	O
0.85	O
mL	O
,	O
1.431	O
mmol	O
)	O
.	O
The	O
sealed	O
tube	O
was	O
heated	B-REACTION_STEP
to	O
48.5°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
4	B-TIME
days	I-TIME
and	O
the	O
precipitation	O
formed	O
.	O
After	O
cooling	O
,	O
the	O
solid	O
was	O
collected	O
by	O
filtration	O
and	O
washed	B-WORKUP
with	O
cold	O
dichloromethane	B-OTHER_COMPOUND
to	O
give	B-REACTION_STEP
N-(4-(2-oxo-1,2,3,4-tetrahydroquinolin-6-yl)thiazol-2-yl)thiazole-5-carboxamide	B-REACTION_PRODUCT
(	O
0.132	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
91%	B-YIELD_PERCENT
)	O
as	O
a	O
beige	O
solid	O
.	O
SNIPPET: 0024
Example	O
6	B-EXAMPLE_LABEL
(E)-3-(3,5-difluoro-4-((1R,3R/1S,3S)-2-(2-fluoro-2-methylpropyl)-3-methyl-1,2,3,4-tetr	B-OTHER_COMPOUND
ahydrobenzo[4,5]thieno[3,2-c]pyridin-1-yl)phenyl)acrylic	I-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
Step	O
1	B-EXAMPLE_LABEL
N-(1-(benzo[b]thiophen-2-yl)propan-2-yl)-2-fluoro-2-methylpropan-1-amine	B-REACTION_PRODUCT
1-(benzo[b]thiophen-2-yl)propan-2-amine	B-STARTING_MATERIAL
6a	B-STARTING_MATERIAL
(	O
155	O
mg	O
,	O
0.811	O
mmol	O
,	O
prepared	O
by	O
a	O
method	O
disclosed	O
in	O
the	O
patent	O
application	O
``	O
WO2009117097	O
''	O
)	O
and	O
2-fluoro-2-methylpropyl	B-STARTING_MATERIAL
trifluoromethanesulfonate	I-STARTING_MATERIAL
1b	B-STARTING_MATERIAL
(	O
545	O
mg	O
,	O
2.43	O
mmol	O
)	O
were	O
dissolved	B-REACTION_STEP
in	O
3	O
mL	O
of	O
1,4-dioxane	B-SOLVENT
,	O
then	O
N,N-diisopropylethylamine	B-REAGENT_CATALYST
(	O
524	O
mg	O
,	O
4.055	O
mmol	O
)	O
was	O
added	B-REACTION_STEP
.	O
After	O
stirring	B-REACTION_STEP
for	O
5	B-TIME
hours	I-TIME
at	O
90°C	B-TEMPERATURE
,	O
the	O
reaction	O
was	O
stopped	O
.	O
The	O
reaction	O
mixture	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
residue	O
was	O
purified	O
by	O
thin-layer	O
chromatography	O
with	O
elution	O
system	O
B	O
to	O
obtain	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
N-(1-(benzo[b]thiophen-2-yl)propan-2-yl)-2-fluoro-2-methylpropan-1-amine	B-REACTION_PRODUCT
6b	B-REACTION_PRODUCT
(	O
75	B-YIELD_OTHER
mg	I-YIELD_OTHER
,	O
yield	O
35%	B-YIELD_PERCENT
)	O
as	O
a	O
yellow	O
oil	O
.	O
SNIPPET: 0035
(	O
Example	O
7	B-EXAMPLE_LABEL
)	O
Synthesis	O
of	O
1-(4-(dimethylamino)piperidin-1-yl)-3-hydroxy-3-(1-methyl-1H-imidazol-2-yl)propan-1-one	B-REACTION_PRODUCT
hydrochloride	I-REACTION_PRODUCT
Hydrochloric	B-REAGENT_CATALYST
acid	I-REAGENT_CATALYST
(	O
1.0	O
N	O
,	O
0.086	O
mL	O
,	O
0.086	O
mmol	O
)	O
was	O
added	B-REACTION_STEP
to	O
a	O
solution	O
of	O
1-(4-(dimethylamino)piperidin-1-yl)-3-hydroxy-3-(1-methyl-1H-imidazol-2-yl)propan-1-one	B-STARTING_MATERIAL
(	O
0.0220	O
g	O
,	O
0.0785	O
mmol	O
)	O
in	O
water	B-SOLVENT
(	O
0.156	O
mL	O
)	O
at	O
0°C	B-TEMPERATURE
and	O
the	O
reaction	O
liquid	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
15	B-TIME
hours	I-TIME
.	O
The	O
reaction	O
liquid	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
and	O
dried	B-WORKUP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
to	O
obtain	B-REACTION_STEP
1-(4-(dimethylamino)piperidin-1-yl)-3-hydroxy-3-(1-methyl-1H-imidazol-2-yl)propan-1-one	B-REACTION_PRODUCT
hydrochloride	I-REACTION_PRODUCT
(	O
0.0220	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
0.0623	B-YIELD_OTHER
mmol	I-YIELD_OTHER
,	O
79%	B-YIELD_PERCENT
)	O
(	O
hereinafter	O
referred	O
to	O
as	O
the	O
compound	B-REACTION_PRODUCT
of	I-REACTION_PRODUCT
Example	I-REACTION_PRODUCT
7	I-REACTION_PRODUCT
)	O
as	O
a	O
white	O
solid	O
.	O
SNIPPET: 0029
Example	O
391A	B-EXAMPLE_LABEL
6-(Hydroxymethyl)-1-(2-methoxyethyl)-5-methyl-3-(3,4,4-trifluorobut-3-en-1-yl)thieno[2,3-d]pyrimidine-2,4(1H,3H)-dione	B-REACTION_PRODUCT
At	O
−40°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
,	O
737	O
μl	O
(	O
0.737	O
mmol	O
)	O
of	O
a	O
1	O
M	O
solution	O
of	O
lithium	B-REAGENT_CATALYST
aluminium	I-REAGENT_CATALYST
hydride	I-REAGENT_CATALYST
in	O
THF	B-SOLVENT
were	O
added	B-REACTION_STEP
dropwise	O
to	O
a	O
solution	O
of	O
424	O
mg	O
(	O
0.737	O
mmol	O
)	O
of	O
the	O
compound	B-STARTING_MATERIAL
from	I-STARTING_MATERIAL
Example	I-STARTING_MATERIAL
363A	I-STARTING_MATERIAL
in	O
17	O
ml	O
of	O
dry	O
THF	B-SOLVENT
.	O
On	O
completion	O
of	O
addition	O
,	O
stirring	B-REACTION_STEP
was	O
continued	O
at	O
RT	B-TEMPERATURE
for	O
1	B-TIME
h	I-TIME
.	O
Then	O
1	O
ml	O
of	O
10	O
%	O
hydrochloric	B-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
was	O
added	B-WORKUP
cautiously	O
.	O
100	O
ml	O
of	O
saturated	O
sodium	B-OTHER_COMPOUND
chloride	I-OTHER_COMPOUND
solution	O
were	O
added	B-WORKUP
to	O
the	O
mixture	O
,	O
and	O
the	O
aqueous	O
phase	O
was	O
extracted	B-WORKUP
with	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
.	O
The	O
combined	O
organic	O
phases	O
were	O
dried	B-WORKUP
over	O
sodium	B-OTHER_COMPOUND
sulphate	I-OTHER_COMPOUND
,	O
filtered	O
and	O
concentrated	O
.	O
The	O
residue	O
obtained	O
was	O
purified	O
by	O
means	O
of	O
preparative	O
HPLC	O
(	O
Method	O
14	O
)	O
.	O
199	B-YIELD_OTHER
mg	I-YIELD_OTHER
(	O
70%	B-YIELD_PERCENT
of	O
theory	O
)	O
of	O
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
were	O
obtained	B-REACTION_STEP
.	O
SNIPPET: 0000
Example	O
194	B-EXAMPLE_LABEL
3-Isobutyl-5-methyl-1-(oxetan-2-ylmethyl)-6-[(2-oxoimidazolidin-1-yl)methyl]thieno[2,3-d]pyrimidine-2,4(1H,3H)-dione	B-REACTION_PRODUCT
(racemate)	I-REACTION_PRODUCT
813	O
mg	O
(	O
1.84	O
mmol	O
)	O
of	O
the	O
compound	B-STARTING_MATERIAL
from	I-STARTING_MATERIAL
Example	I-STARTING_MATERIAL
243A	I-STARTING_MATERIAL
were	O
dissolved	B-REACTION_STEP
in	O
40	O
ml	O
of	O
dioxane	B-SOLVENT
,	O
and	O
461	O
mg	O
(	O
2.76	O
mmol	O
)	O
of	O
CDI	B-STARTING_MATERIAL
were	O
added	B-REACTION_STEP
.	O
The	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
RT	B-TEMPERATURE
for	O
16	B-TIME
h	I-TIME
.	O
The	O
reaction	O
solution	O
was	O
then	O
concentrated	O
on	O
a	O
rotary	O
evaporator	O
.	O
The	O
residue	O
was	O
dissolved	B-WORKUP
in	O
15	O
ml	O
of	O
DMSO	B-OTHER_COMPOUND
and	O
this	O
solution	O
was	O
purified	O
by	O
means	O
of	O
preparative	O
HPLC	O
(	O
Method	O
14	O
)	O
.	O
Combination	O
of	O
the	O
product	O
fractions	O
and	O
freeze-drying	O
gave	B-REACTION_STEP
383	B-YIELD_OTHER
mg	I-YIELD_OTHER
(	O
42%	B-YIELD_PERCENT
of	O
theory	O
)	O
of	O
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
SNIPPET: 0025
Step	O
3	B-EXAMPLE_LABEL
N,N'-(((((((2,2'-Dimethyl-[1,1'-biphenyl]-3,3'-diyl)bis(methylene))bis(oxy))bis(2-methoxypyridine-6,3-diyl))bis(methylene))bis(azanediyl))bis(ethane-2,1-diyl))diacetamide	B-REACTION_PRODUCT
To	O
a	O
solution	O
of	O
6,6'-(((2,2'-dimethyl-[1,1'-biphenyl]-3,3'-diyl)bis(methylene))bis(oxy))bis(2-methoxynicotinaldehyde)	B-STARTING_MATERIAL
(	O
750	O
mg	O
,	O
1.46	O
mmol	O
)	O
in	O
1,2-dichloroethane	B-SOLVENT
(	O
10	O
mL	O
)	O
was	O
added	B-REACTION_STEP
sodium	B-REAGENT_CATALYST
triacetoxyborohydride	I-REAGENT_CATALYST
(	O
1.23	O
g	O
,	O
5.84	O
mmol	O
)	O
and	O
N-(2-aminoethyl)acetamide	B-STARTING_MATERIAL
(	O
740	O
mg	O
,	O
7.32	O
mmol	O
)	O
.	O
The	O
reaction	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
20	B-TIME
min	I-TIME
then	O
at	O
85°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
3	B-TIME
h	I-TIME
.	O
The	O
reaction	O
mixture	O
was	O
poured	B-WORKUP
in	O
to	O
ice	O
cold	O
water	B-OTHER_COMPOUND
and	O
acidified	B-WORKUP
with	O
1N	O
HCl	B-OTHER_COMPOUND
to	O
pH	O
˜3	O
and	O
extracted	B-WORKUP
with	O
CH2Cl2	B-OTHER_COMPOUND
.	O
The	O
combined	O
organic	O
layer	O
was	O
dried	B-WORKUP
over	O
Na2SO4	B-OTHER_COMPOUND
and	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
crude	O
compound	O
was	O
purified	O
by	O
prep-HPLC	O
to	O
afford	B-REACTION_STEP
N,N'-(((((((2,2'-dimethyl-[1,1'-biphenyl]-3,3'-diyl)bis(methylene))bis(oxy))bis(2-methoxypyridine-6,3-diyl))bis(methylene))bis(azanediyl))bis(ethane-2,1-diyl))diacetamide	B-REACTION_PRODUCT
(	O
230	B-YIELD_OTHER
mg	I-YIELD_OTHER
,	O
33%	B-YIELD_PERCENT
)	O
as	O
a	O
colorless	O
gum	O
.	O
UPLC	O
Conditions	O
Column	O
:	O
Acquity	O
UPLC	O
BEH	O
C18	O
(	O
2.1×100	O
)	O
mm	O
,	O
1.7	O
μm	O
Mobile	O
phase	O
:	O
0.05	O
%	O
TFA	B-OTHER_COMPOUND
in	O
H2O	B-OTHER_COMPOUND
,	O
B	O
:	O
0.05	O
%	O
TFA	B-OTHER_COMPOUND
in	O
Acetonitrile	B-OTHER_COMPOUND
Flow	O
rate	O
:	O
0.3	O
mL/min	O
T/	O
%	O
B	O
(	O
min	O
)	O
:	O
0/10	O
,	O
4/90	O
,	O
6/90	O
,	O
6.1/10	O
.	O
Diluent	O
:	O
ACN	B-OTHER_COMPOUND
Temp	O
.	O
:	O
25°	O
C.	O
Ret	O
.	O
time	O
:	O
2.81	O
min	O
SNIPPET: 0039
Example	O
29	B-EXAMPLE_LABEL
.	O
(R)-N-methyl-N-(1-(piperidine-1-ylsulfonyl)pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-REACTION_PRODUCT
70.0	O
mg	O
of	O
(R)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
to	O
a	O
5-mL	O
round-bottomed	O
flask	O
and	O
then	O
dissolved	B-REACTION_STEP
with	O
1.00	O
mL	O
of	O
dichloromethane	B-SOLVENT
(	O
CH2Cl2	B-SOLVENT
)	O
.	O
After	O
0.0450	O
mL	O
of	O
piperidine-1-sulfonyl	B-STARTING_MATERIAL
chloride	I-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
thereto	O
,	O
the	O
reaction	O
mixture	O
was	O
treated	B-REACTION_STEP
with	O
0.0590	O
mL	O
of	O
N,N-diisopropylethylamine	B-REAGENT_CATALYST
and	O
then	O
stirred	B-REACTION_STEP
overnight	O
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
The	O
reaction	O
mixture	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
,	O
and	O
then	O
the	O
resulting	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
column	O
chromatography	O
(	O
MeOH	B-OTHER_COMPOUND
:	O
CH2Cl2	B-OTHER_COMPOUND
=2:98	O
)	O
.	O
The	O
resulting	O
fraction	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
and	O
then	O
further	O
under	O
vacuum	O
.	O
As	O
a	O
result	O
,	O
91.0	B-YIELD_OTHER
mg	I-YIELD_OTHER
of	O
(R)-N-methyl-N-(1-(piperidine-1-ylsulfonyl)pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-REACTION_PRODUCT
was	O
obtained	B-REACTION_STEP
with	O
a	O
yield	O
of	O
about	O
77.8%	B-YIELD_PERCENT
.	O
SNIPPET: 0041
Compound	O
168B	B-STARTING_MATERIAL
(	O
710	O
mg	O
,	O
1.51	O
mmol	O
)	O
was	O
added	B-REACTION_STEP
to	O
a	O
solution	O
of	O
tetrahydrofuran	B-SOLVENT
(	O
5	O
mL	O
)	O
at	O
25	B-TEMPERATURE
°C	I-TEMPERATURE
and	O
then	O
a	O
sodium	B-REAGENT_CATALYST
hydroxide	I-REAGENT_CATALYST
solution	O
(	O
2	O
mol/L	O
,	O
3.78	O
ml	O
)	O
was	O
added	B-REACTION_STEP
and	O
the	O
solution	O
was	O
stirred	B-REACTION_STEP
at	O
25	B-TEMPERATURE
°C	I-TEMPERATURE
for	O
3	B-TIME
hours	I-TIME
.	O
The	O
pH	O
of	O
the	O
solution	O
was	O
adjusted	O
to	O
2	O
.	O
The	O
aqueous	O
phase	O
was	O
filtered	O
and	O
the	O
filter	O
cake	O
was	O
washed	B-WORKUP
with	O
water	B-OTHER_COMPOUND
(	O
20	O
ml	O
*	O
2	O
)	O
,	O
dried	O
and	O
concentrated	O
to	O
give	B-REACTION_STEP
compound	O
168C	B-REACTION_PRODUCT
(	O
white	O
solid	O
,	O
650	B-YIELD_OTHER
mg	I-YIELD_OTHER
,	O
the	O
yield	O
was	O
94.43%	B-YIELD_PERCENT
)	O
.	O
SNIPPET: 0040
c	B-EXAMPLE_LABEL
)	O
A	O
mixture	O
of	O
4-t-butylbenzene-1-sulfonyl	B-STARTING_MATERIAL
chloride	I-STARTING_MATERIAL
(	O
0.070	O
g	O
,	O
0.30	O
mmol	O
)	O
,	O
3-(difluoromethyl)-1-(quinolin-5-yl)-1H-pyrazol-5-amine	B-STARTING_MATERIAL
(	O
0.045	O
g	O
,	O
0.17	O
mmol	O
)	O
,	O
and	O
DMAP	B-REAGENT_CATALYST
(	O
0.020	O
g	O
,	O
0.17	O
mmol	O
)	O
in	O
pyridine	B-REAGENT_CATALYST
(	O
2	O
mL	O
)	O
was	O
heated	B-REACTION_STEP
at	O
80°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
5	B-TIME
h	I-TIME
with	O
stirring	O
.	O
After	O
cooling	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
,	O
the	O
reaction	O
mixture	O
was	O
concentrated	O
in	O
vacuo	O
.	O
The	O
crude	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
chromatography	O
(	O
SiO2	B-OTHER_COMPOUND
,	O
5	O
%	O
methanol	B-OTHER_COMPOUND
in	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
)	O
,	O
followed	B-WORKUP
by	O
reverse	O
phase	O
HPLC	O
(	O
C18	O
column	O
,	O
acetonitrile	B-OTHER_COMPOUND
-	O
H2O	B-OTHER_COMPOUND
with	O
0.1	O
%	O
TFA	B-OTHER_COMPOUND
as	O
eluent	O
)	O
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
as	O
a	O
white	O
solid	O
(	O
0.040	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
0.085	B-YIELD_OTHER
mmol	I-YIELD_OTHER
,	O
53%	B-YIELD_PERCENT
)	O
.	O
SNIPPET: 0017
(	O
Example	O
56	B-EXAMPLE_LABEL
)	O
Step	O
1	B-EXAMPLE_LABEL
In	O
the	O
same	O
manner	O
as	O
steps	O
4	O
and	O
5	O
of	O
Example	O
53	O
,	O
Compound	O
I-307	B-REACTION_PRODUCT
(	O
56	B-YIELD_OTHER
mg	I-YIELD_OTHER
,	O
0.105	B-YIELD_OTHER
mmol	I-YIELD_OTHER
,	O
56%	B-YIELD_PERCENT
yield	O
)	O
was	O
obtained	B-REACTION_STEP
as	O
a	O
yellow	O
solid	O
from	O
Compound	O
202	B-STARTING_MATERIAL
(	O
100	O
mg	O
,	O
0.189	O
mmol	O
)	O
and	O
Compound	O
208	B-STARTING_MATERIAL
(	O
0.128	O
mL	O
,	O
1.892	O
mmol	O
)	O
.	O
SNIPPET: 0002
[	O
Step	O
3	B-EXAMPLE_LABEL
]	O
Synthesis	O
of	O
N-(3-chloro-4-fluorophenyl)-N-(2-fluoro-4-(hydrazinecarbonyl)benzyl)tetrahydro-2H-thiopyran-4-carboxamide	B-REACTION_PRODUCT
1,1-dioxide	I-REACTION_PRODUCT
Methyl	B-STARTING_MATERIAL
4-((N-(3-chloro-4-fluorophenyl)-1,1-dioxidotetrahydro-2H-thiopyran-4-carboxamido)methyl)-3-fluorobenzoate	I-STARTING_MATERIAL
(	O
1.240	O
g	O
,	O
2.628	O
mmol	O
)	O
,	O
synthesized	O
in	O
step	O
2	O
,	O
and	O
hydrazine	B-REAGENT_CATALYST
monohydrate	I-REAGENT_CATALYST
(	O
2.554	O
mL	O
,	O
52.554	O
mmol	O
)	O
were	O
dissolved	B-REACTION_STEP
in	O
ethanol	B-SOLVENT
(	O
20	O
mL	O
)	O
/	O
water	B-SOLVENT
(	O
5	O
mL	O
)	O
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
,	O
and	O
the	O
solution	O
was	O
stirred	B-REACTION_STEP
at	O
80°C	B-TEMPERATURE
for	O
5	B-TIME
hours	I-TIME
,	O
and	O
then	O
cooled	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
to	O
terminate	O
the	O
reaction	O
.	O
The	O
reaction	O
mixture	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
to	O
remove	O
the	O
solvent	O
.	O
The	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
was	O
used	B-REACTION_STEP
without	O
further	O
purification	O
(	O
1.180	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
95.2%	B-YIELD_PERCENT
)	O
as	O
yellow	O
solid	O
.	O
SNIPPET: 0020
[	O
Step	O
2	B-EXAMPLE_LABEL
]	O
Synthesis	O
of	O
N-(2-fluoro-4-(hydrazinecarbonyl)benzyl)-N-phenylacetamide	B-REACTION_PRODUCT
Methyl	B-STARTING_MATERIAL
3-fluoro-4-((N-phenylacetamido)methyl)benzoate	I-STARTING_MATERIAL
(	O
0.158	O
g	O
,	O
0.524	O
mmol	O
)	O
,	O
synthesized	O
in	O
step	O
1	O
,	O
and	O
nitrogen	B-REAGENT_CATALYST
oxide	I-REAGENT_CATALYST
(	O
0.495	O
mL	O
,	O
10.487	O
mmol	O
)	O
were	O
mixed	B-REACTION_STEP
in	O
ethanol	B-SOLVENT
(	O
10	O
mL	O
)	O
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
,	O
and	O
the	O
mixture	O
was	O
heated	B-REACTION_STEP
under	O
reflux	B-TEMPERATURE
for	O
5	B-TIME
hours	I-TIME
and	O
cooled	B-WORKUP
down	O
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
Water	B-OTHER_COMPOUND
was	O
added	B-WORKUP
to	O
the	O
reaction	O
mixture	O
,	O
followed	O
by	O
extraction	B-WORKUP
with	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
.	O
The	O
organic	O
layer	O
was	O
washed	B-WORKUP
with	O
saturated	O
aqueous	B-OTHER_COMPOUND
sodium	B-OTHER_COMPOUND
chloride	I-OTHER_COMPOUND
solution	O
,	O
