1042-N10	NONE	The second step The synthesis of Compound 91 To a solution of Compound 90 344mg 0.738mmol in ethanol 6.88mL were added hydroxylamine hydrochloride 61.6mg 0.886mmol and Β triethylamine [/E1] 90.0mg 0.886mmol and the mixture was stirred at 60 °C for 10 minutes . THF 2.00mL was Δ added [/E2] thereto and the mixture was stirred at 60 °C for 40 minutes .
1042-N11	NONE	THF 2.00mL was Δ added [/E1] thereto and the mixture was stirred at Θ 60 °C [/E2] for 40 minutes .
1042-N12	NONE	THF 2.00mL was Δ added [/E1] thereto and the mixture was stirred at 60 °C for Τ 40 minutes [/E2] .
1042-N13	NONE	THF 2.00mL was Δ added [/E1] thereto and the mixture was stirred at 60 °C for 40 minutes . The reaction mixture was extracted with Ο ethyl acetate [/E2] after addition of ice water .
1042-N14	NONE	Σ THF [/E1] 2.00mL was added thereto and the mixture was Δ stirred [/E2] at 60 °C for 40 minutes .
1042-N15	NONE	The second step The synthesis of Compound 91 To a solution of Compound 90 344mg 0.738mmol in ethanol 6.88mL were added hydroxylamine hydrochloride 61.6mg 0.886mmol and triethylamine 90.0mg 0.886mmol and the mixture was stirred at 60 °C for Τ 10 minutes [/E1] . THF 2.00mL was added thereto and the mixture was Δ stirred [/E2] at 60 °C for 40 minutes .
1042-N16	NONE	The second step The synthesis of Compound 91 To a solution of Compound 90 344mg 0.738mmol in ethanol 6.88mL were added hydroxylamine hydrochloride 61.6mg 0.886mmol and triethylamine 90.0mg 0.886mmol and the mixture was stirred at Θ 60 °C [/E1] for 10 minutes . THF 2.00mL was added thereto and the mixture was Δ stirred [/E2] at 60 °C for 40 minutes .
1042-N17	NONE	THF 2.00mL was added thereto and the mixture was Δ stirred [/E1] at 60 °C for 40 minutes . The reaction mixture was extracted with Ο ethyl acetate [/E2] after addition of ice water .
1042-N18	NONE	THF 2.00mL was added thereto and the mixture was stirred at 60 °C for Τ 40 minutes [/E1] . The reaction mixture was Λ extracted [/E2] with ethyl acetate after addition of ice water .
1042-N19	NONE	THF 2.00mL was added thereto and the mixture was stirred at Θ 60 °C [/E1] for 40 minutes . The reaction mixture was Λ extracted [/E2] with ethyl acetate after addition of ice water .
1042-N20	NONE	Σ THF [/E1] 2.00mL was added thereto and the mixture was stirred at 60 °C for 40 minutes . The reaction mixture was Λ extracted [/E2] with ethyl acetate after addition of ice water .
1042-N21	NONE	The reaction mixture was Λ extracted [/E1] with ethyl acetate after addition of ice Ο water [/E2] .
1042-N22	NONE	The reaction mixture was Λ extracted [/E1] with ethyl acetate after addition of ice water . The organic layer was washed with saturated Ο brine [/E2] and dried with anhydrous sodium sulfate .
1042-N23	NONE	The reaction mixture was extracted with Ο ethyl acetate [/E1] after Λ addition [/E2] of ice water .
1042-N24	NONE	THF 2.00mL was added thereto and the mixture was stirred at 60 °C for Τ 40 minutes [/E1] . The reaction mixture was extracted with ethyl acetate after Λ addition [/E2] of ice water .
1042-N25	NONE	THF 2.00mL was added thereto and the mixture was stirred at Θ 60 °C [/E1] for 40 minutes . The reaction mixture was extracted with ethyl acetate after Λ addition [/E2] of ice water .
1042-N26	NONE	The reaction mixture was extracted with ethyl acetate after Λ addition [/E1] of ice water . The organic layer was washed with saturated Ο brine [/E2] and dried with anhydrous sodium sulfate .
1042-N27	NONE	The reaction mixture was extracted with ethyl acetate after Λ addition [/E1] of ice water . The organic layer was washed with saturated brine and dried with anhydrous Ο sodium sulfate [/E2] .
1042-N28	NONE	The reaction mixture was extracted with ethyl acetate after addition of ice Ο water [/E1] . The organic layer was Λ washed [/E2] with saturated brine and dried with anhydrous sodium sulfate .
1042-N29	NONE	The reaction mixture was extracted with Ο ethyl acetate [/E1] after addition of ice water . The organic layer was Λ washed [/E2] with saturated brine and dried with anhydrous sodium sulfate .
1042-N30	NONE	THF 2.00mL was added thereto and the mixture was stirred at 60 °C for Τ 40 minutes [/E1] . The reaction mixture was extracted with ethyl acetate after addition of ice water . The organic layer was Λ washed [/E2] with saturated brine and dried with anhydrous sodium sulfate .
1042-N31	NONE	The organic layer was Λ washed [/E1] with saturated brine and dried with anhydrous Ο sodium sulfate [/E2] .
1042-N32	NONE	The organic layer was Λ washed [/E1] with saturated brine and dried with anhydrous sodium sulfate . The solvent was concentrated under reduced pressure and the resulting residue was purified by Ο silica gel [/E2] column chromatography hexane ethyl acetate to yield compound 91 243 mg yield 66% .
1042-N33	NONE	The organic layer was washed with saturated Ο brine [/E1] and Λ dried [/E2] with anhydrous sodium sulfate .
1042-N34	NONE	The reaction mixture was extracted with ethyl acetate after addition of ice Ο water [/E1] . The organic layer was washed with saturated brine and Λ dried [/E2] with anhydrous sodium sulfate .
1042-N35	NONE	The reaction mixture was extracted with Ο ethyl acetate [/E1] after addition of ice water . The organic layer was washed with saturated brine and Λ dried [/E2] with anhydrous sodium sulfate .
1042-N36	NONE	The organic layer was washed with saturated brine and Λ dried [/E1] with anhydrous sodium sulfate . The solvent was concentrated under reduced pressure and the resulting residue was purified by Ο silica gel [/E2] column chromatography hexane ethyl acetate to yield compound 91 243 mg yield 66% .
1042-N37	NONE	The organic layer was washed with saturated brine and Λ dried [/E1] with anhydrous sodium sulfate . The solvent was concentrated under reduced pressure and the resulting residue was purified by silica gel column chromatography Ο hexane [/E2] ethyl acetate to yield compound 91 243 mg yield 66% .
1042-N38	NONE	The organic layer was washed with saturated brine and Λ dried [/E1] with anhydrous sodium sulfate . The solvent was concentrated under reduced pressure and the resulting residue was purified by silica gel column chromatography hexane Ο ethyl acetate [/E2] to yield compound 91 243 mg yield 66% .
1042-N39	NONE	The organic layer was washed with saturated brine and dried with anhydrous Ο sodium sulfate [/E1] . The solvent was concentrated under reduced pressure and the resulting residue was Λ purified [/E2] by silica gel column chromatography hexane ethyl acetate to yield compound 91 243 mg yield 66% .
1042-N40	NONE	The organic layer was washed with saturated Ο brine [/E1] and dried with anhydrous sodium sulfate . The solvent was concentrated under reduced pressure and the resulting residue was Λ purified [/E2] by silica gel column chromatography hexane ethyl acetate to yield compound 91 243 mg yield 66% .
1042-N41	NONE	The reaction mixture was extracted with ethyl acetate after addition of ice Ο water [/E1] . The organic layer was washed with saturated brine and dried with anhydrous sodium sulfate . The solvent was concentrated under reduced pressure and the resulting residue was Λ purified [/E2] by silica gel column chromatography hexane ethyl acetate to yield compound 91 243 mg yield 66% .
1042-N42	NONE	The solvent was concentrated under reduced pressure and the resulting residue was Λ purified [/E1] by silica gel column chromatography hexane ethyl acetate to yield compound Π 91 [/E2] 243 mg yield 66% .
1042-N43	NONE	The solvent was concentrated under reduced pressure and the resulting residue was purified by silica gel column chromatography hexane Ο ethyl acetate [/E1] to Δ yield [/E2] compound 91 243 mg yield 66% .
1042-N44	NONE	The solvent was concentrated under reduced pressure and the resulting residue was purified by silica gel column chromatography Ο hexane [/E1] ethyl acetate to Δ yield [/E2] compound 91 243 mg yield 66% .
1042-N45	NONE	The solvent was concentrated under reduced pressure and the resulting residue was purified by Ο silica gel [/E1] column chromatography hexane ethyl acetate to Δ yield [/E2] compound 91 243 mg yield 66% .
1042-N46	NONE	The organic layer was washed with saturated brine and dried with anhydrous Ο sodium sulfate [/E1] . The solvent was concentrated under reduced pressure and the resulting residue was purified by silica gel column chromatography hexane ethyl acetate to Δ yield [/E2] compound 91 243 mg yield 66% .
0064-R0	ARGM	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then Δ stirred [/E1] at Θ room temperature [/E2] for 16 hours .
0064-R1	ARGM	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then Δ stirred [/E1] at room temperature for Τ 16 hours [/E2] .
0064-R2	ARG1	An organic solvent layer was collected Λ dehydrated [/E1] with anhydrous Ο magnesium sulfate [/E2] MgSO4 filtered and then concentrated under reduced pressure .
0064-R3	ARG1	An organic solvent layer was collected Λ dehydrated [/E1] with anhydrous magnesium sulfate Ο MgSO4 [/E2] filtered and then concentrated under reduced pressure .
0064-R4	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml Α ethylaminehydrochloride [/E1] 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were Δ stirred [/E2] in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R5	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and Β 1hydroxybenzotriazole hydrate [/E1] 48.4 mg 0.36 mmol which were Δ stirred [/E2] in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R6	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were Δ stirred [/E1] in Β triethylamine [/E2] 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R7	ARGM	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were Δ stirred [/E1] in triethylamine 0.70 ml for Τ 1 hour [/E2] and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R8	ARG1	The reaction solution was Λ diluted [/E1] with Ο ethyl acetate [/E2] and washed with water and brine .
0064-R9	ARG1	The concentrate was purified by silica gel column chromatography Hex EA =11 thereby Δ obtaining [/E1] Π Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide [/E2] 56.8 mg 66% yield .
0064-R10	ARGM	The concentrate was purified by silica gel column chromatography Hex EA =11 thereby Δ obtaining [/E1] Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide Υ 56.8 mg [/E2] 66% yield .
0064-R11	ARGM	The concentrate was purified by silica gel column chromatography Hex EA =11 thereby Δ obtaining [/E1] Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide 56.8 mg Ψ 66% [/E2] yield .
0064-R12	ARG1	The reaction solution was diluted with ethyl acetate and Λ washed [/E1] with Ο water [/E2] and brine .
0064-R13	ARG1	The reaction solution was diluted with ethyl acetate and Λ washed [/E1] with water and Ο brine [/E2] .
0064-R14	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and Β 1ethyl33dimethylaminopropylcarbodiimide hydrochloride [/E1] 55.5 mg 0.36 mmol were Δ added [/E2] to the solution and then stirred at room temperature for 16 hours .
0064-R15	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The Α 43Nphenylpentaneamidoprop1yn1ylbenzoic acid [/E1] 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E2] in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R16	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E1] in Σ NNdimethylformamide [/E2] DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R17	ARG1	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E1] in NNdimethylformamide Σ DMF [/E2] ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-R18	ARG1	The concentrate was Λ purified [/E1] by Ο silica gel [/E2] column chromatography Hex EA =11 thereby obtaining Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide 56.8 mg 66% yield .
0064-R19	ARG1	The concentrate was Λ purified [/E1] by silica gel column chromatography Ο Hex [/E2] EA =11 thereby obtaining Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide 56.8 mg 66% yield .
0064-R20	ARG1	The concentrate was Λ purified [/E1] by silica gel column chromatography Hex Ο EA [/E2] =11 thereby obtaining Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide 56.8 mg 66% yield .
0064-N0	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide Π LMT1017 [/E1] The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E2] in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N1	NONE	Preparation of Π Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide [/E1] LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E2] in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N2	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E1] in NNdimethylformamide DMF ; 0.70 ml Α ethylaminehydrochloride [/E2] 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N3	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was Δ dissolved [/E1] in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and Β 1hydroxybenzotriazole hydrate [/E2] 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N4	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide Σ DMF [/E1] ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were Δ stirred [/E2] in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N5	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in Σ NNdimethylformamide [/E1] DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were Δ stirred [/E2] in triethylamine 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N6	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were Δ stirred [/E1] in triethylamine 0.70 ml for 1 hour and Β 1ethyl33dimethylaminopropylcarbodiimide hydrochloride [/E2] 55.5 mg 0.36 mmol were added to the solution and then stirred at room temperature for 16 hours .
0064-N7	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in triethylamine 0.70 ml for Τ 1 hour [/E1] and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were Δ added [/E2] to the solution and then stirred at room temperature for 16 hours .
0064-N8	NONE	Preparation of Nethyl43Nphenylpentaneamidoprop1yn1ylbenzamide LMT1017 The 43Nphenylpentaneamidoprop1yn1ylbenzoic acid 80.00 mg 0.24 mmol obtained in Example 38 was dissolved in NNdimethylformamide DMF ; 0.70 ml ethylaminehydrochloride 29.20 mg 0.36 mmol and 1hydroxybenzotriazole hydrate 48.4 mg 0.36 mmol which were stirred in Β triethylamine [/E1] 0.70 ml for 1 hour and 1ethyl33dimethylaminopropylcarbodiimide hydrochloride 55.5 mg 0.36 mmol were Δ added [/E2] to the solution and then stirred at room temperature for 16 hours .
