0987-N9	NONE	Example 66 1R124Dichlorophenylethyl3methyl63methyl34bipiperidin1yl1Hpyrazolo34bpyrazine hydrochloride Step 1 Π Tertbutyl 5trifluoromethylsulfonyloxy36dihydropyridine12Hcarboxylate [/E1] To a solution of diisopropylamine 12.2 mL 86.2 mmol in anhydrous THF 45 mL at −78° C . was Δ added [/E2] nBuLi 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise .
0987-N10	NONE	Example 66 Ο 1R124Dichlorophenylethyl3methyl63methyl34bipiperidin1yl1Hpyrazolo34bpyrazine hydrochloride [/E1] Step 1 Tertbutyl 5trifluoromethylsulfonyloxy36dihydropyridine12Hcarboxylate To a solution of diisopropylamine 12.2 mL 86.2 mmol in anhydrous THF 45 mL at −78° C . was Δ added [/E2] nBuLi 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise .
0987-N11	NONE	was Δ added [/E1] nBuLi 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise . The mixture was stirred at Θ −20° C [/E2] .
0987-N12	NONE	was Δ added [/E1] nBuLi 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise . The mixture was stirred at −20° C . for Τ 30 min [/E2] .
0987-N13	NONE	was added nBuLi 2.5 M in Σ hexanes [/E1] 31.3 mL 78.4 mmol dropwise . The mixture was Δ stirred [/E2] at −20° C .
0987-N14	NONE	was added Β nBuLi [/E1] 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise . The mixture was Δ stirred [/E2] at −20° C .
0987-N15	NONE	Example 66 1R124Dichlorophenylethyl3methyl63methyl34bipiperidin1yl1Hpyrazolo34bpyrazine hydrochloride Step 1 Tertbutyl 5trifluoromethylsulfonyloxy36dihydropyridine12Hcarboxylate To a solution of diisopropylamine 12.2 mL 86.2 mmol in anhydrous THF 45 mL at Θ −78° C [/E1] . was added nBuLi 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise . The mixture was Δ stirred [/E2] at −20° C .
0987-N16	NONE	Example 66 1R124Dichlorophenylethyl3methyl63methyl34bipiperidin1yl1Hpyrazolo34bpyrazine hydrochloride Step 1 Tertbutyl 5trifluoromethylsulfonyloxy36dihydropyridine12Hcarboxylate To a solution of diisopropylamine 12.2 mL 86.2 mmol in anhydrous Σ THF [/E1] 45 mL at −78° C . was added nBuLi 2.5 M in hexanes 31.3 mL 78.4 mmol dropwise . The mixture was Δ stirred [/E2] at −20° C .
0987-N17	NONE	The mixture was Δ stirred [/E1] at −20° C . for 30 min . In a separate flask to a mixture of Α tertbutyl 3oxopiperidine1carboxylate [/E2] 10 g 50.3 mmol in anhydrous THF 60 mL at −78° C .
0987-N18	NONE	The mixture was Δ stirred [/E1] at −20° C . for 30 min . In a separate flask to a mixture of tertbutyl 3oxopiperidine1carboxylate 10 g 50.3 mmol in anhydrous Σ THF [/E2] 60 mL at −78° C .
0987-N19	NONE	The mixture was Δ stirred [/E1] at −20° C . for 30 min . In a separate flask to a mixture of tertbutyl 3oxopiperidine1carboxylate 10 g 50.3 mmol in anhydrous THF 60 mL at Θ −78° C [/E2] .
0987-N20	NONE	for Τ 30 min [/E1] . In a separate flask to a mixture of tertbutyl 3oxopiperidine1carboxylate 10 g 50.3 mmol in anhydrous THF 60 mL at −78° C . under nitrogen was slowly Δ added [/E2] the freshlymade LDA solution .
0987-N21	NONE	under nitrogen was slowly Δ added [/E1] the freshlymade LDA solution . The reaction was stirred at Θ −20° C [/E2] .
0987-N22	NONE	under nitrogen was slowly Δ added [/E1] the freshlymade LDA solution . The reaction was stirred at −20° C . for Τ 30 min [/E2] .
0987-N23	NONE	under nitrogen was slowly added the freshlymade Β LDA [/E1] solution . The reaction was Δ stirred [/E2] at −20° C .
0987-N24	NONE	under Ο nitrogen [/E1] was slowly added the freshlymade LDA solution . The reaction was Δ stirred [/E2] at −20° C .
0987-N25	NONE	In a separate flask to a mixture of tertbutyl 3oxopiperidine1carboxylate 10 g 50.3 mmol in anhydrous THF 60 mL at Θ −78° C [/E1] . under nitrogen was slowly added the freshlymade LDA solution . The reaction was Δ stirred [/E2] at −20° C .
0987-N26	NONE	In a separate flask to a mixture of tertbutyl 3oxopiperidine1carboxylate 10 g 50.3 mmol in anhydrous Σ THF [/E1] 60 mL at −78° C . under nitrogen was slowly added the freshlymade LDA solution . The reaction was Δ stirred [/E2] at −20° C .
0987-N27	NONE	The reaction was Δ stirred [/E1] at −20° C . for 30 min . The mixture was cooled back to Θ −78° C [/E2] .
0987-N28	NONE	The reaction was Δ stirred [/E1] at −20° C . for 30 min . The mixture was cooled back to −78° C . and a solution of Α Nphenylbistrifluoromethanesulfonimide [/E2] 23.3 g 65.3 mmol in anhydrous THF 60 mL was added dropwise .
0987-N29	NONE	for Τ 30 min [/E1] . The mixture was Δ cooled [/E2] back to −78° C .
0987-N30	NONE	The reaction was stirred at Θ −20° C [/E1] . for 30 min . The mixture was Δ cooled [/E2] back to −78° C .
0987-N31	NONE	under nitrogen was slowly added the freshlymade Β LDA [/E1] solution . The reaction was stirred at −20° C . for 30 min . The mixture was Δ cooled [/E2] back to −78° C .
0987-N32	NONE	The mixture was Δ cooled [/E1] back to −78° C . and a solution of Α Nphenylbistrifluoromethanesulfonimide [/E2] 23.3 g 65.3 mmol in anhydrous THF 60 mL was added dropwise .
0987-N33	NONE	The mixture was Δ cooled [/E1] back to −78° C . and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous Σ THF [/E2] 60 mL was added dropwise .
0987-N34	NONE	The mixture was cooled back to Θ −78° C [/E1] . and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous THF 60 mL was Δ added [/E2] dropwise .
0987-N35	NONE	for Τ 30 min [/E1] . The mixture was cooled back to −78° C . and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous THF 60 mL was Δ added [/E2] dropwise .
0987-N36	NONE	and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous THF 60 mL was Δ added [/E1] dropwise . The mixture was stirred at Θ room temperature [/E2] for 6 h .
0987-N37	NONE	and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous THF 60 mL was Δ added [/E1] dropwise . The mixture was stirred at room temperature for Τ 6 h [/E2] .
0987-N38	NONE	and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous THF 60 mL was Δ added [/E1] dropwise . The mixture was stirred at room temperature for 6 h . The reaction was quenched with saturated Ο aq [/E2] .
0987-N39	NONE	and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous Σ THF [/E1] 60 mL was added dropwise . The mixture was Δ stirred [/E2] at room temperature for 6 h .
0987-N40	NONE	and a solution of Α Nphenylbistrifluoromethanesulfonimide [/E1] 23.3 g 65.3 mmol in anhydrous THF 60 mL was added dropwise . The mixture was Δ stirred [/E2] at room temperature for 6 h .
0987-N41	NONE	The mixture was cooled back to Θ −78° C [/E1] . and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous THF 60 mL was added dropwise . The mixture was Δ stirred [/E2] at room temperature for 6 h .
0987-N42	NONE	The mixture was Δ stirred [/E1] at room temperature for 6 h . The reaction was quenched with saturated Ο aq [/E2] .
0987-N43	NONE	The mixture was Δ stirred [/E1] at room temperature for 6 h . The reaction was quenched with saturated aq . Ο ammonium chloride [/E2] .
0987-N44	NONE	The mixture was stirred at room temperature for Τ 6 h [/E1] . The reaction was Λ quenched [/E2] with saturated aq .
0987-N45	NONE	The mixture was stirred at Θ room temperature [/E1] for 6 h . The reaction was Λ quenched [/E2] with saturated aq .
0987-N46	NONE	and a solution of Nphenylbistrifluoromethanesulfonimide 23.3 g 65.3 mmol in anhydrous Σ THF [/E1] 60 mL was added dropwise . The mixture was stirred at room temperature for 6 h . The reaction was Λ quenched [/E2] with saturated aq .
0987-N47	NONE	The reaction was Λ quenched [/E1] with saturated aq . ammonium chloride . The aqueous layer was extracted with Ο ethyl acetate [/E2] 2×60 mL .
0987-N48	NONE	Ο ammonium chloride [/E1] . The aqueous layer was Λ extracted [/E2] with ethyl acetate 2×60 mL .
0987-N49	NONE	The reaction was quenched with saturated Ο aq [/E1] . ammonium chloride . The aqueous layer was Λ extracted [/E2] with ethyl acetate 2×60 mL .
0987-N50	NONE	The mixture was stirred at room temperature for Τ 6 h [/E1] . The reaction was quenched with saturated aq . ammonium chloride . The aqueous layer was Λ extracted [/E2] with ethyl acetate 2×60 mL .
0987-N51	NONE	The mixture was stirred at Θ room temperature [/E1] for 6 h . The reaction was quenched with saturated aq . ammonium chloride . The aqueous layer was Λ extracted [/E2] with ethyl acetate 2×60 mL .
0987-N52	NONE	The aqueous layer was Λ extracted [/E1] with ethyl acetate 2×60 mL . The combined organic layers were dried over Ο sodium sulfate [/E2] filtered and concentrated .
0987-N53	NONE	The aqueous layer was Λ extracted [/E1] with ethyl acetate 2×60 mL . The combined organic layers were dried over sodium sulfate filtered and concentrated . The crude residue was purified by flash chromatography to afford Π tertbutyl 5trifluoromethylsulfonyloxy36dihydropyridine12Hcarboxylate [/E2] 6.7 g 42% as a yellow oil .
1068-R0	ARGM	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and Δ reacted [/E1] in a Θ 100°C [/E2] oil bath for 24h .
1068-R1	ARGM	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and Δ reacted [/E1] in a 100°C oil bath for Τ 24h [/E2] .
1068-R2	ARG1	Water was added to the reaction solution and the reaction solution was Λ extracted [/E1] with Ο ethyl acetate [/E2] dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-R3	ARG1	Water was added to the reaction solution and the reaction solution was extracted with ethyl acetate Λ dried [/E1] over anhydrous Ο sodium sulfate [/E2] subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-R4	ARG1	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E1] in 20ml Σ DMF [/E2] and reacted in a 100°C oil bath for 24h .
1068-R5	ARG1	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine Α 31Aminoethyl2phenyl4Hchromen4one hydrochloride [/E1] 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E2] in 20ml DMF and reacted in a 100°C oil bath for 24h .
1068-R6	ARG1	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol Α 4amino5cyano6chloropyrimidine [/E1] 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E2] in 20ml DMF and reacted in a 100°C oil bath for 24h .
1068-R7	ARG1	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and Β potassium carbonate [/E1] 1.6g 11.62mmol were Δ dissolved [/E2] in 20ml DMF and reacted in a 100°C oil bath for 24h .
1068-R8	ARG1	Ο Water [/E1] was Λ added [/E2] to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-R9	ARG1	Water was added to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to Δ give [/E1] 200mg of a white Π solid [/E2] with a yield of 52.2% .
1068-R10	ARGM	Water was added to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to Δ give [/E1] Υ 200mg [/E2] of a white solid with a yield of 52.2% .
1068-R11	ARGM	Water was added to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to Δ give [/E1] 200mg of a white solid with a yield of Ψ 52.2% [/E2] .
1068-N0	NONE	Preparation of Π 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine [/E1] 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E2] in 20ml DMF and reacted in a 100°C oil bath for 24h .
1068-N1	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E1] in 20ml DMF and reacted in a Θ 100°C [/E2] oil bath for 24h .
1068-N2	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E1] in 20ml DMF and reacted in a 100°C oil bath for Τ 24h [/E2] .
1068-N3	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were Δ dissolved [/E1] in 20ml DMF and reacted in a 100°C oil bath for 24h . TLC tracking was performed until the completion of the reaction . Ο Water [/E2] was added to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N4	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml Σ DMF [/E1] and Δ reacted [/E2] in a 100°C oil bath for 24h .
1068-N5	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and Β potassium carbonate [/E1] 1.6g 11.62mmol were dissolved in 20ml DMF and Δ reacted [/E2] in a 100°C oil bath for 24h .
1068-N6	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol Α 4amino5cyano6chloropyrimidine [/E1] 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and Δ reacted [/E2] in a 100°C oil bath for 24h .
1068-N7	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine Α 31Aminoethyl2phenyl4Hchromen4one hydrochloride [/E1] 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and Δ reacted [/E2] in a 100°C oil bath for 24h .
1068-N8	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and Δ reacted [/E1] in a 100°C oil bath for 24h . TLC tracking was performed until the completion of the reaction . Ο Water [/E2] was added to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N9	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and reacted in a 100°C oil bath for Τ 24h [/E1] . TLC tracking was performed until the completion of the reaction . Water was Λ added [/E2] to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N10	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and reacted in a Θ 100°C [/E1] oil bath for 24h . TLC tracking was performed until the completion of the reaction . Water was Λ added [/E2] to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N11	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml Σ DMF [/E1] and reacted in a 100°C oil bath for 24h . TLC tracking was performed until the completion of the reaction . Water was Λ added [/E2] to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N12	NONE	Water was Λ added [/E1] to the reaction solution and the reaction solution was extracted with Ο ethyl acetate [/E2] dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N13	NONE	Water was Λ added [/E1] to the reaction solution and the reaction solution was extracted with ethyl acetate dried over anhydrous Ο sodium sulfate [/E2] subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N14	NONE	Ο Water [/E1] was added to the reaction solution and the reaction solution was Λ extracted [/E2] with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N15	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and reacted in a 100°C oil bath for Τ 24h [/E1] . TLC tracking was performed until the completion of the reaction . Water was added to the reaction solution and the reaction solution was Λ extracted [/E2] with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N16	NONE	Preparation of 4Amino5cyano614oxo2phenyl4Hchromen3yl ethylamino pyrimidine 31Aminoethyl2phenyl4Hchromen4one hydrochloride 700mg 3.32mmol 4amino5cyano6chloropyrimidine 716mg 4.65mmol and potassium carbonate 1.6g 11.62mmol were dissolved in 20ml DMF and reacted in a Θ 100°C [/E1] oil bath for 24h . TLC tracking was performed until the completion of the reaction . Water was added to the reaction solution and the reaction solution was Λ extracted [/E2] with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N17	NONE	Water was added to the reaction solution and the reaction solution was Λ extracted [/E1] with ethyl acetate dried over anhydrous Ο sodium sulfate [/E2] subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give 200mg of a white solid with a yield of 52.2% .
1068-N18	NONE	Water was added to the reaction solution and the reaction solution was Λ extracted [/E1] with ethyl acetate dried over anhydrous sodium sulfate subjected to spin drying and made into a mixture for chromatography and separated by column chromatography to give Υ 200mg [/E2] of a white solid with a yield of 52.2% .
